2.7054e+01	2.3994e-02
3.1499e+01	1.0599e-02
3.6674e+01	5.0140e-03
4.2700e+01	2.2220e-03
4.9716e+01	9.9810e-04
5.7885e+01	4.4972e-04
6.7395e+01	1.8534e-04
7.8469e+01	7.7324e-05
9.1362e+01	3.1608e-05
1.0637e+02	1.2473e-05
1.2385e+02	4.8861e-06
1.4420e+02	1.8404e-06
1.6789e+02	6.5489e-07
1.9548e+02	2.3335e-07
2.2760e+02	7.8282e-08
2.6499e+02	2.5703e-08
3.0853e+02	7.7104e-09
3.5923e+02	2.1800e-09
4.1825e+02	5.6602e-10
4.6000e+02	2.0959e-10
5.0679e+02	8.4467e-11
5.8036e+02	1.7411e-11
6.5393e+02	3.7186e-12
7.2750e+02	7.2803e-13
8.0107e+02	1.4420e-13
8.7464e+02	2.4489e-14
9.4821e+02	3.5711e-15
1.0218e+03	3.9559e-16
1.0954e+03	3.3223e-17
1.1689e+03	7.7263e-19
1.2425e+03	0.0000e+00
1.3161e+03	0.0000e+00
1.3896e+03	0.0000e+00
1.4632e+03	0.0000e+00
