64.9493 25.5638 0.00763185
65.7064 53.2573 0.00258296
68.7471 40.3989 0.00259811
67.3337 47.8635 0.00259934
64.0092 45.2094 0.00260645
79.6244 36.918 0.00260989
79.6244 29.275 0.00260989
65.0924 53.5844 0.00260846
64.9478 43.4567 0.002608
71.151 47.8269 0.00260744
66.848 71.6808 0.00109823
64.9025 61.6379 0.0010531
82.6942 67.412 0.00105463
63.3788 58.7892 0.00105584
81.9512 63.062 0.00105617
80.8193 56.1295 0.00105636
64.6975 62.4699 0.00105637
99.8103 60.4778 0.00105622
70.9527 41.9289 0.00105487
87.0763 32.3612 0.00105556
73.9169 77.6216 0.00105572
64.8126 48.8426 0.00105562
68.2309 48.4401 0.00105528
74.7243 59.4135 0.00105509
80.2776 56.7049 0.00105567
72.1301 58.1419 0.00105585
74.7959 76.9444 0.000477031
79.0233 79.6345 0.000485521
88.4608 60.1528 0.000483189
69.3771 76.5284 0.000481984
64.8029 68.0428 0.000483814
71.2242 71.506 0.000484344
64.8886 82.3908 0.00048232
81.3243 58.693 0.000483221
70.7522 67.2911 0.000482792
87.5619 65.3684 0.000483855
72.7125 72.3115 0.000483573
66.4033 61.2044 0.000483488
67.294 71.0031 0.000483797
76.6647 72.6573 0.000483676
74.7978 68.5392 0.000483562
82.78 66.1602 0.000483547
78.1468 71.788 0.00048386
81.4946 77.8637 0.000484111
74.5381 75.7421 0.000484113
68.5572 51.7884 0.000484039
73.7668 70.5992 0.000483794
70.1982 70.0683 0.000484243
80.2216 76.0873 0.000484108
101.373 73.8895 0.000484337
101.373 28.7535 0.000484337
75.4511 66.4573 0.000484228
79.324 65.4715 0.000484354
85.1274 76.3864 0.000484153
67.7243 82.0495 0.000484002
92.0608 48.4193 0.000484072
92.0608 42.9655 0.000484072
75.7158 41.1068 0.000483905
75.7158 26.9578 0.000483905
70.011 67.8383 0.000483787
72.6101 72.3883 0.000483774
66.7212 74.2292 0.000483793
76.7042 72.6737 0.00048351
74.4124 67.3207 0.000483456
63.6877 47.769 0.000483383
63.6877 22.7254 0.000483383
89.8398 43.4138 0.000483207
70.302 89.8571 0.000483046
80.2475 74.493 0.000483021
89.9161 62.881 0.000482687
81.3496 79.5609 0.000240404
80.3906 81.6099 0.000240859
87.5939 73.7533 0.000240845
66.0048 87.8692 0.000240718
81.1257 65.5829 0.000240402
118.975 78.8854 0.000240303
82.6036 76.6682 0.000240448
83.4661 46.2723 0.000240838
83.4661 23.9987 0.000240838
84.6372 77.2221 0.000240985
96.2414 59.9123 0.00024101
96.2414 29.8818 0.00024101
98.5709 71.3379 0.000241076
75.9508 45.3466 0.00024121
80.908 84.3607 0.000241074
90.6137 83.0981 0.000240913
89.5115 73.6485 0.000240351
71.9644 90.6532 0.000240399
63.5153 128.395 0.000240472
64.2135 71.7485 0.000240592
87.0092 76.3071 0.000240552
75.5598 37.1729 0.000240528
93.9203 55.7943 0.000240553
93.9203 38.3542 0.000240553
82.1481 63.3151 0.000240538
68.3977 80.9058 0.000240658
83.3143 76.9272 0.000240691
105.312 75.1194 0.000241012
77.7821 81.3181 0.000241061
75.8073 83.5239 0.000241062
74.103 81.6385 0.000241087
88.6042 49.9079 0.000241055
88.7936 79.4911 0.000241017
84.552 21.526 0.000240914
93.0744 68.1673 0.000240935
92.0182 70.1676 0.000240922
92.0182 22.8492 0.000240922
70.3127 85.7356 0.000240807
77.8356 72.7499 0.000240816
122.077 34.1951 0.000240849
122.077 33.5755 0.000240849
122.077 32.7783 0.000240849
75.1012 53.746 0.000240894
93.3732 82.6915 0.000240822
90.1883 85.2321 0.00024078
86.3864 42.8491 0.000240861
79.8466 72.4438 0.000240883
83.0533 80.4543 0.000240862
83.4709 35.9713 0.000240811
80.2427 70.3291 0.000240849
80.2427 20.9491 0.000240849
73.3826 89.4691 0.000240863
73.3154 24.529 0.000240868
85.3054 82.4941 0.000240873
92.3873 81.7218 0.000240886
88.864 62.887 0.000240888
98.4437 61.4311 0.000240895
92.5855 76.2939 0.000129165
74.3076 94.2459 0.00012854
107.079 93.7136 0.000129368
106.515 87.2447 0.000129428
66.8351 48.5789 0.000129537
65.0722 89.835 0.000129559
97.9378 80.8562 0.000129497
105.326 94.6181 0.000129498
99.1061 93.6674 0.000129467
74.5026 86.4185 0.000129418
63.542 143.194 0.000129282
77.5148 70.1441 0.000129531
93.4614 92.5487 0.00012956
85.5348 98.1418 0.000129181
106.077 93.249 0.000129308
99.0735 101.424 0.000129243
105.978 88.1577 0.000129224
96.7544 91.2589 0.000129229
94.5034 84.4378 0.000129177
103.122 91.2905 0.000129318
116.748 77.2246 0.000129345
114.99 77.0369 0.000129315
114.99 53.8655 0.000129315
91.5458 93.8446 0.000129406
77.785 92.6334 0.000129366
80.9328 91.2374 0.000129294
91.3347 99.5608 0.000129261
88.5245 105.024 0.000129277
90.5605 89.1397 0.000129213
65.3071 73.3693 0.000129247
63.8121 40.8095 0.00012913
63.8121 22.473 0.00012913
63.8121 21.6829 0.00012913
96.6263 83.4137 0.000129176
106.08 54.0155 0.000129226
106.08 34.2006 0.000129226
64.0789 71.0032 0.00012917
79.2644 88.9143 0.00012919
79.9255 91.3955 0.00012921
104.186 94.8729 0.000129255
90.9594 95.3618 0.000129271
71.6432 96.9628 0.000129271
96.5188 97.7556 0.000129227
76.9548 42.959 0.000129208
76.9548 25.164 0.000129208
109.597 91.3271 0.000129282
70.7187 117.964 0.000129285
75.4304 146.375 0.000129271
86.7898 140.043 0.000129311
95.8428 93.5247 0.000129308
84.5223 111.445 0.000129302
97.6732 77.9714 0.000129238
74.1057 85.9642 0.000129233
83.3029 88.5503 0.000129212
99.2916 90.7511 0.00012921
83.3569 82.4173 0.000129214
85.4067 77.3569 0.000129243
85.4067 73.8465 0.000129243
90.4732 81.0651 0.00012929
95.2889 81.541 0.00012931
101.337 57.8388 0.000129279
101.337 38.841 0.000129279
91.552 73.9712 0.000129282
98.3811 79.8612 0.000129343
103.206 91.7738 0.000129333
86.6029 120.811 0.000129396
80.1884 65.6816 0.000129364
91.0594 95.2867 0.000129333
76.4275 106.903 0.00012935
102.334 84.4917 0.000129341
88.5007 23.1521 0.0001832
113.146 83.1694 0.000178589
81.8792 82.788 0.000171834
95.6631 89.1935 0.000171951
150.35 114.873 0.000171547
150.35 21.8047 0.000171547
109.496 91.9166 0.000173057
118.633 116.936 0.000172843
111.016 87.8697 0.000172872
91.8377 233.098 0.000171838
84.9135 95.2025 0.000171281
103.766 71.6671 0.000170983
103.766 45.3023 0.000170983
99.9691 51.0612 0.000170555
135.517 128.567 0.000170519
107.415 98.6933 0.000170663
112.264 73.4677 0.000170845
112.264 31.9431 0.000170845
112.264 26.5265 0.000170845
111.024 99.3597 0.00017086
69.5193 129.942 0.000170831
96.5213 121.716 0.000170832
115.839 98.269 0.0001709
96.448 91.8288 0.00017084
70.3032 97.6691 0.000170791
143.243 151.322 0.000170884
104.272 51.7238 0.000170978
104.272 27.0818 0.000170978
113.791 88.7025 0.000171492
72.7918 86.9876 0.00017143
77.6264 21.7356 0.000171319
148.815 140.423 0.000171501
76.0468 113.12 0.000171609
99.0582 86.4112 0.000171732
109.442 134.982 0.000171721
89.8709 129.159 0.000171613
167.155 75.8224 0.000171572
72.475 25.005 0.000171529
128.18 121.981 0.000171529
75.0471 75.2471 0.000171514
131.52 116.247 0.000171659
94.8763 110.6 0.000171674
134.731 128.044 0.000171587
130.705 112.638 0.00017153
94.0946 73.5292 0.000171586
94.0946 53.6294 0.000171586
91.2574 132.337 0.000171592
107.819 91.3339 0.000171704
126.95 131.53 0.000171695
132.604 94.0469 0.000171599
91.2636 109.031 0.000171589
76.8084 108.877 0.000171567
113.185 85.7002 0.000171534
121.365 94.1612 0.000171474
76.8313 94.966 0.000171384
67.6817 175.077 0.000171369
67.6817 51.545 0.000171369
126.791 131.491 0.000171371
135.28 106.466 0.000171396
90.7017 107.102 0.000171384
90.7017 44.1028 0.000171384
104.039 99.5548 0.000171394
116.445 56.8886 0.000171405
116.445 51.845 0.000171405
73.7042 85.3105 0.000171383
74.5269 119.563 0.000171429
74.5269 25.6016 0.000171429
126.095 135.111 0.000171561
135.403 116.655 0.000171536
116.876 91.9883 0.000171479
86.4531 99.7359 0.000171473
102.404 100.817 0.000171435
70.3857 108.16 0.000171427
173.49 109.179 0.000171415
173.49 27.0207 0.000171415
118.265 69.358 0.000171374
118.265 20.5848 0.000171374
117.428 99.523 0.000171376
103.902 86.8525 0.000171417
63.566 101.58 0.000171404
97.8157 115.96 0.000171382
132.859 138.742 0.000171448
110.387 107.198 0.000171422
114.34 105.462 0.000171442
92.308 101.111 0.000171402
121.05 127.888 0.000171408
81.3 140.004 0.000171429
143.063 157.938 0.0001714
144.649 113.377 0.0001714
101.483 84.2145 0.000171431
70.0258 76.0284 0.000171431
100.129 104.532 0.000171444
97.9867 49.3373 0.000171449
111.695 125.245 0.00017152
78.5797 109.75 0.000171461
125.003 128.733 0.000171491
140.898 137.026 0.00017152
113.361 91.4952 0.000171487
113.361 21.0906 0.000171487
124.392 162.47 0.00017153
111.456 90.4083 0.00017153
101.715 87.8493 0.000171527
171.429 122.443 0.000171521
171.429 64.8157 0.000171521
94.076 113.053 0.000171537
139.96 166.947 2.10662e-05
112.62 154.831 2.12154e-05
196.535 133.289 2.08472e-05
160.194 159.145 2.09016e-05
181.962 172.136 2.0876e-05
117.556 211.412 2.09071e-05
131.65 213.752 2.08771e-05
169.922 177.553 2.07972e-05
171.868 173.151 2.07693e-05
152.164 158.722 2.07511e-05
84.5666 119.213 2.07465e-05
71.2401 131.262 2.07591e-05
66.7001 157.303 2.07285e-05
157.871 145.817 2.07834e-05
167.826 157.22 2.07479e-05
188.747 147.538 2.07352e-05
188.747 33.8263 2.07352e-05
142.732 189.104 2.08053e-05
142.153 158.808 2.07286e-05
160.864 160.843 2.07232e-05
68.7196 132.298 2.07311e-05
68.7196 127.903 2.07311e-05
168.703 183.922 2.07143e-05
194.842 178.762 2.07306e-05
143.465 88.955 2.07339e-05
143.465 68.8046 2.07339e-05
94.3225 198.138 2.07288e-05
136.688 174.673 2.07329e-05
185.936 187.304 2.0729e-05
111.781 229.243 2.07287e-05
97.6013 155.797 2.07137e-05
177.296 174.534 2.07119e-05
181.52 138.159 2.07106e-05
70.024 60.7917 2.07218e-05
138.116 155.857 2.07214e-05
152.423 193.04 2.07297e-05
145.481 146.704 2.07716e-05
184.414 188.872 2.07414e-05
160.425 169.944 2.0729e-05
187.691 186.402 2.07547e-05
172.193 144.903 2.07592e-05
168.344 170.301 2.07628e-05
153.644 155.912 2.07572e-05
111.109 199.538 2.07664e-05
111.109 46.1088 2.07664e-05
110.734 244.637 2.07771e-05
110.734 31.4807 2.07771e-05
96.7527 90.647 2.07613e-05
177.064 132.483 2.07621e-05
177.064 22.7409 2.07621e-05
194.276 179.849 2.07651e-05
166.698 163.352 2.07563e-05
75.9373 139.167 2.07545e-05
96.5009 150.798 2.07526e-05
68.2304 169.287 2.07543e-05
140.06 100.303 2.07614e-05
140.06 47.1789 2.07614e-05
170.046 173.999 2.07613e-05
153.633 180.941 2.07618e-05
158.173 163.65 2.07646e-05
168.963 184.648 2.07714e-05
174.626 174.645 2.077e-05
72.5504 139.495 2.07663e-05
73.3651 162.103 2.07675e-05
184.687 182.863 2.07722e-05
167.611 160.826 2.07674e-05
85.9019 241.283 2.07446e-05
159.06 150.451 2.07583e-05
64.2417 182.216 2.07555e-05
128.826 170.777 2.07534e-05
149.646 151.516 2.07426e-05
92.2425 185.401 2.07461e-05
168.425 160.762 2.07389e-05
175.827 168.895 2.0738e-05
149.233 169.71 2.07354e-05
149.233 54.8685 2.07354e-05
182.703 25.597 2.0737e-05
150.116 201.393 2.07382e-05
65.6149 209.078 2.07418e-05
109.49 69.929 2.07415e-05
153.985 97.4365 2.07436e-05
153.985 51.4448 2.07436e-05
102.868 158.103 2.07457e-05
102.868 26.5898 2.07457e-05
171.536 158.436 2.07494e-05
96.7034 174.123 2.07641e-05
127.537 120.362 2.07675e-05
166.338 133.323 2.07612e-05
154.175 148.822 2.07593e-05
154.472 154.395 2.07587e-05
85.5503 117.764 2.07609e-05
159.355 131.032 2.07623e-05
144.067 104.823 2.07611e-05
106.297 196.622 2.07644e-05
66.897 44.1059 2.07638e-05
180.006 77.5051 2.07657e-05
64.5131 162.759 2.07603e-05
182.036 179.535 2.07604e-05
110.911 183.798 2.07589e-05
153.297 153.048 2.07609e-05
68.7295 171.829 2.07619e-05
68.7295 28.9724 2.07619e-05
71.7392 170.317 2.07593e-05
72.91 135.306 2.0759e-05
81.5274 218.867 2.07608e-05
159.281 143.664 2.07603e-05
135.756 127.851 2.07585e-05
78.7987 173.013 2.07597e-05
124.99 192.365 2.07574e-05
184.9 150.74 2.07567e-05
159.255 184.232 2.07664e-05
179.809 176.778 2.07588e-05
105.481 162.223 2.07614e-05
105.481 28.1297 2.07614e-05
192.21 195.857 2.07534e-05
71.4333 182.656 2.0755e-05
180.132 160.376 2.07495e-05
168.754 185.031 2.07476e-05
88.9645 146.788 2.07465e-05
156.458 179.049 2.07512e-05
108.046 170.173 2.07485e-05
167.875 145.725 2.07524e-05
67.8061 153.094 2.07522e-05
151.429 132.828 2.07586e-05
151.429 26.5633 2.07586e-05
182.565 170.572 2.07578e-05
115.804 146.661 2.07579e-05
148.551 167.905 2.07572e-05
91.6964 144.969 2.0759e-05
121.207 169.032 2.07561e-05
88.2619 236.978 2.07595e-05
193.992 177.655 2.0759e-05
173.207 145.102 2.07598e-05
173.207 23.0178 2.07598e-05
177.18 173.784 2.07624e-05
199.736 189.43 2.07612e-05
145.521 136.116 2.07547e-05
171.003 153.385 2.07532e-05
171.419 154.296 2.07541e-05
148.408 148.392 2.07552e-05
67.5129 99.8731 2.07554e-05
67.5129 48.1002 2.07554e-05
67.5129 42.9764 2.07554e-05
163.379 189.16 2.0755e-05
122.322 172.542 2.07553e-05
78.3177 249.673 4.23209e-06
153.473 218.84 4.23346e-06
120.337 80.4374 4.21531e-06
120.337 34.5089 4.21531e-06
120.852 205.285 4.22861e-06
185.259 260.13 4.2284e-06
107.528 106.229 4.2287e-06
103.408 234.41 4.22312e-06
101.161 212.684 4.21462e-06
199.073 206.132 4.21549e-06
198.227 220.262 4.21604e-06
106.48 63.5402 4.21647e-06
106.48 25.6915 4.21647e-06
126.121 254.417 4.21575e-06
86.4641 290.593 4.19559e-06
135.162 166.166 4.19178e-06
135.162 40.4853 4.19178e-06
126.338 206.241 4.19038e-06
83.7617 244.466 4.19129e-06
129.653 213.168 4.19374e-06
76.2283 216.553 4.19242e-06
161.929 93.1356 4.1918e-06
161.929 20.4089 4.1918e-06
133.782 194.264 4.18937e-06
170.648 156.305 4.18799e-06
170.648 21.1915 4.18799e-06
99.9348 127.327 4.18527e-06
99.9348 37.7774 4.18527e-06
99.9348 28.4579 4.18527e-06
73.4604 71.2957 4.18447e-06
151.662 161.639 4.18253e-06
152.311 185.155 4.18447e-06
109.816 172.943 4.18409e-06
109.816 30.6001 4.18409e-06
128.261 29.6105 4.18569e-06
187.239 257.178 4.18412e-06
80.8364 199.325 4.18423e-06
131.581 243.22 4.17432e-06
122.814 45.7333 4.17577e-06
122.814 36.4248 4.17577e-06
133.245 295.18 4.17603e-06
77.7643 41.6932 4.17554e-06
64.9425 24.3878 4.17591e-06
75.1797 182.524 4.17694e-06
143.4 232.797 4.17727e-06
83.2923 157.254 4.17703e-06
179.386 209.085 4.17763e-06
127.558 221.202 4.17713e-06
102.562 29.7821 4.1742e-06
93.5125 192.258 4.17096e-06
198.187 242.574 4.17127e-06
92.7575 304.098 4.17081e-06
92.7575 25.386 4.17081e-06
63.1997 251.222 4.16881e-06
75.0845 200.395 4.16771e-06
93.1404 199.015 4.16501e-06
196.256 211.291 4.16687e-06
185.462 246.383 4.16601e-06
135.13 225.601 4.16714e-06
72.7719 254.792 4.16772e-06
167.647 392.439 4.16787e-06
124.932 183.99 4.16775e-06
124.08 90.195 4.16761e-06
124.08 60.9338 4.16761e-06
143.877 145.081 4.16648e-06
143.877 57.7731 4.16648e-06
105.006 302.362 4.16665e-06
118.731 233.71 4.16564e-06
190.513 268.907 4.16436e-06
100.842 212.522 4.1609e-06
100.842 23.5123 4.1609e-06
124.411 214.523 4.16044e-06
116.88 202.209 4.16017e-06
144.904 206.731 4.16013e-06
178.341 208.918 4.15987e-06
104.214 100.529 4.16071e-06
119.237 307.843 4.16306e-06
71.5748 215.07 4.16263e-06
126.404 212.187 4.16131e-06
86.1778 220.504 4.16027e-06
168.411 227.942 4.16031e-06
133.037 119.033 4.16018e-06
133.037 38.3233 4.16018e-06
172.494 140.696 4.16128e-06
172.494 63.0572 4.16128e-06
137.775 50.5363 4.16277e-06
103.426 189.363 4.16311e-06
75.6946 201.952 4.16412e-06
143.12 50.1305 4.16419e-06
75.3296 259.925 4.16442e-06
96.4254 286.575 4.16445e-06
80.1599 198.405 4.16551e-06
132.879 221.078 4.16532e-06
88.5941 216.469 4.1649e-06
149.8 205.607 4.16494e-06
175.062 217.066 4.16477e-06
155.468 221.326 4.16653e-06
187.635 221.143 4.16641e-06
185.831 226.17 4.1654e-06
108.162 135.791 4.16599e-06
108.162 80.1609 4.16599e-06
144.86 180.608 4.16642e-06
180.962 150.754 4.16639e-06
180.962 31.7895 4.16639e-06
180.962 21.2841 4.16639e-06
197.541 212.061 4.16657e-06
178.542 219.017 4.16658e-06
178.542 20.1151 4.16658e-06
102.524 198.158 4.16651e-06
102.322 205.428 4.16685e-06
107.236 232.164 4.16684e-06
111.261 155.77 4.16623e-06
190.251 229.906 4.16655e-06
199.49 227.728 4.16521e-06
106.644 51.7676 4.16591e-06
149.477 231.478 4.16659e-06
113.308 25.4191 4.16815e-06
85.9901 252.488 4.168e-06
172.189 202.379 4.16795e-06
140.195 53.7618 4.16826e-06
130.145 298.856 4.16818e-06
160.38 197.982 4.16789e-06
77.948 208.377 4.16709e-06
122.582 219.484 4.16643e-06
116.986 190.694 4.16605e-06
186.041 206.341 4.16619e-06
196.855 217.896 4.16643e-06
176.538 233.961 4.16591e-06
101.046 240.378 4.16563e-06
186.972 285.995 4.16561e-06
75.5827 297.888 4.16597e-06
69.9046 105.934 4.16623e-06
170.069 34.7301 4.16623e-06
170.069 21.5413 4.16623e-06
115.874 213.855 4.16645e-06
185.217 276.493 4.16614e-06
112.258 254.193 1.10532e-06
77.1545 267.219 1.1089e-06
88.5843 303.601 1.10529e-06
113.692 137.635 1.10917e-06
113.692 125.439 1.10917e-06
136.856 252.665 1.10698e-06
89.4234 256.167 1.10636e-06
176.981 214.023 1.10719e-06
95.2002 228.41 1.10595e-06
88.3655 66.894 1.10446e-06
121.574 296.675 1.10328e-06
72.1547 34.8808 1.10402e-06
190.973 191.613 1.10649e-06
190.973 34.9134 1.10649e-06
139.036 46.2283 1.10958e-06
82.9096 249.865 1.11039e-06
98.8198 22.1747 1.10828e-06
114.417 134.187 1.10725e-06
114.417 36.0048 1.10725e-06
90.8073 288.72 1.10779e-06
88.3154 69.6227 1.10689e-06
87.0119 295.046 1.10735e-06
142.455 291.699 1.10792e-06
99.8064 230.32 1.10812e-06
188.582 284.593 1.10895e-06
108.685 297.56 1.10907e-06
129.18 30.3511 1.11014e-06
149.694 260.083 1.11035e-06
149.694 23.7701 1.11035e-06
86.0415 51.2671 1.10981e-06
86.0415 25.2135 1.10981e-06
88.498 327.872 1.11189e-06
113.537 298.166 1.1118e-06
95.8108 269.107 1.11189e-06
63.6806 108.147 1.11099e-06
110.806 125.366 1.11035e-06
110.806 27.3355 1.11035e-06
129.801 211.88 1.11144e-06
129.801 60.7546 1.11144e-06
80.158 244.14 1.11145e-06
188.635 312.693 1.11036e-06
78.3975 280.201 1.10997e-06
84.9649 244.134 1.10997e-06
86.8156 262.99 1.10987e-06
86.8156 23.1584 1.10987e-06
182.209 284.741 1.11028e-06
80.4166 242.602 1.1108e-06
126.511 246.831 1.11113e-06
143.624 155.714 1.11108e-06
143.624 75.7801 1.11108e-06
136.527 163.714 1.11128e-06
136.527 65.9813 1.11128e-06
136.527 39.9805 1.11128e-06
69.0343 259.502 1.11157e-06
114.544 266.286 1.11019e-06
77.0433 241.49 1.10995e-06
77.0433 85.0494 1.10995e-06
173.032 149.298 1.10977e-06
173.032 142.617 1.10977e-06
173.032 39.9728 1.10977e-06
110.375 26.6914 1.10963e-06
106.823 220.807 1.10973e-06
76.5265 29.1934 1.10977e-06
135.456 257.559 1.10978e-06
133.589 238.053 1.10991e-06
88.615 331.961 1.10985e-06
111.772 233.257 1.11074e-06
63.2122 265.97 1.10943e-06
169.878 249.317 1.10947e-06
86.728 251.729 1.10946e-06
74.3222 403.406 1.10947e-06
69.6931 285.235 1.10982e-06
70.4141 81.1523 1.10982e-06
113.169 233.61 1.10959e-06
130.902 195.235 1.10945e-06
130.902 169.825 1.10945e-06
130.902 36.5917 1.10945e-06
150.219 210.279 1.10948e-06
152.644 246.643 1.10913e-06
83.362 48.4558 1.10919e-06
143.06 268.074 1.10918e-06
109.725 375.2 1.10906e-06
73.9782 274.577 1.10913e-06
152.626 254.624 1.1094e-06
78.3794 231.332 1.10953e-06
69.4611 303.82 1.10962e-06
69.4611 22.0089 1.10962e-06
64.5537 74.1923 1.10962e-06
194.736 265.664 1.10962e-06
75.5389 194.725 1.10966e-06
67.4965 61.2495 1.10973e-06
67.4965 38.138 1.10973e-06
66.3939 250.105 1.10967e-06
156.645 97.4781 1.10961e-06
161.519 257.565 1.10949e-06
106.446 20.6198 1.10929e-06
79.9766 194.243 1.10931e-06
90.2761 250.301 1.10948e-06
90.2761 38.164 1.10948e-06
132.399 276.88 1.10937e-06
96.8351 152.387 1.10936e-06
121.777 63.5202 1.10938e-06
96.7598 27.3937 1.10912e-06
76.1708 111.82 1.10909e-06
94.7427 47.2103 1.10945e-06
126.787 37.3077 1.10944e-06
63.2437 208.954 1.10943e-06
78.9038 254.861 1.10937e-06
154.96 235.677 1.1094e-06
164.397 108.225 1.10939e-06
164.397 95.2767 1.10939e-06
100.384 267.021 1.10933e-06
93.4547 271.102 1.10941e-06
188.068 24.4635 1.10934e-06
111.507 160.685 1.10951e-06
111.507 77.2992 1.10951e-06
170.602 277.907 1.10938e-06
